,0
1980,216.27
1981,216.96
1982,218.59
1983,218.33
1984,218.17
1985,215.91
1986,214.66
1987,212.55
1988,213.37
1989,212.42
1990,213.26
1991,213.14
1992,213.04
1993,213.53
1994,212.7
1995,215.11
1996,213.03
1997,211.88
1998,211.59
1999,211.67
2000,212.53
2001,209.08
2002,206.51
2003,206.11
2004,204.18
2005,204.7
2006,204.05
2007,202.51
2008,201.7
2009,202.8
2010,202.54
2011,201.98
2012,200.07
2013,197.79
2014,195.97
2015,194.43
2016,194.18
2017,193.34
2018,193.26
2019,193.28
2020,191.48
2021,187.82
2022,186.64
2023,186.91
2024,186.66
2025,184.27
2026,184.5
2027,181.48
2028,181.11
2029,184.23
2030,183.55
2031,181.52
2032,181.7
2033,180.75
2034,179.52
2035,179.83
2036,178.76
2037,178.72
2038,178.48
2039,178.17
2040,176.74
2041,174.51
2042,172.98
2043,174.25
2044,174.04
2045,172.86
2046,174.58
2047,172.13
2048,173.35
2049,172.3
2050,173.48
2051,172.49
2052,172.08
2053,169.07
2054,168.57
2055,167.62
2056,166.82
2057,166.42
2058,167.99
2059,171.52
2060,171.48
2061,170.11
2062,171.25
2063,174.69
2064,175.47
2065,177.54
2066,179.82
2067,180.7
2068,181.93
2069,180.5
2070,179.67
2071,180.61
2072,181.39
2073,181.04
2074,178.77
2075,176.98
2076,176.45
2077,176.71
2078,178.82
2079,176.13
2080,176.16
2081,175.91
2082,175.36
2083,175.5
2084,175.48
2085,176.88
2086,176.75
2087,178.08
2088,177.01
2089,179.24
2090,178.14
2091,178.44
2092,180.26
2093,180.83
2094,182.0
2095,178.56
2096,180.94
2097,182.16
2098,182.73
2099,182.48
2100,182.55
2101,184.54
2102,183.21
2103,183.44
2104,183.54
2105,183.67
2106,184.27
2107,185.98
2108,187.78
2109,188.62
2110,189.0
2111,190.13
2112,191.16
2113,192.89
2114,193.14
2115,194.06
2116,195.77
2117,197.94
2118,200.83
2119,202.02
2120,205.98
2121,206.37
2122,208.1
2123,208.82
2124,210.91
2125,210.02
2126,211.52
2127,211.24
2128,211.43
2129,209.47
2130,209.19
2131,210.36
2132,212.74
2133,213.27
2134,215.18
2135,213.93
2136,216.78
2137,217.8
2138,217.04
2139,217.17
